Date,Actual,Predicted,Window,ActualReturn,Error,PercentError,VolatilityPct,Trend,MarketCondition,PreviousPrice,Position,StrategyReturn,TradeChanged,TransactionCost,StrategyReturnAfterCosts,CumulativeMarketReturn,CumulativeStrategyReturn,MarketPortfolioValue,StrategyPortfolioValue,StrategyPeak,StrategyDrawdown,YearMonth
2022-08-08 00:00:00+00:00,117.3000031,118.85334,1,-0.0014471618137686937,-1.5533370489257834,-1.3242429734648347,44.00096304272218,-0.09778558571427709,High Volatility,117.4700012,1,-0.0014471618137686937,False,0.0,-0.0014471618137686937,0.04940624886764433,0.04833039814407303,104940.62488676443,104833.0398144073,105628.44756876303,-0.7530241830335845,2022-08
2022-08-09 00:00:00+00:00,116.6299973,116.490746,1,-0.005711899252285657,0.13925175556640568,0.1193961749036289,42.65873555834502,0.04540470952382236,High Volatility,117.3000031,-1,0.005711899252285657,True,0.001,0.004711899252285657,0.043412146099393256,0.05327002536323633,104341.21460993933,105327.00253632363,105628.44756876303,-0.28538243189000834,2022-08
2022-08-10 00:00:00+00:00,119.6999969,116.490746,1,0.026322555698112815,3.2092513555664084,2.681078896140229,43.17244246270964,0.2704522238095137,High Volatility,116.6299973,-1,-0.026322555698112815,False,0.0,-0.026322555698112815,0.07087742043118195,0.025545266455459847,107087.7420431182,102554.52664554598,105628.44756876303,-2.910126006742609,2022-08
2022-08-11 00:00:00+00:00,118.8399963,120.47659,1,-0.0071846334358594,-1.6365967175781293,-1.3771430229993447,42.296167771101175,0.3564998047619099,High Volatility,119.6999969,1,-0.0071846334358594,True,0.001,-0.0081846334358594,0.0631835587106453,0.017151554377641043,106318.35587106453,101715.1554377641,105628.44756876303,-3.7047710357112082,2022-08
2022-08-12 00:00:00+00:00,121.6800003,118.95021,1,0.02389771195238599,2.7297897287109407,2.243416931279331,42.61736733640399,0.5386904761904674,High Volatility,118.8399963,1,0.02389771195238599,False,0.0,0.02389771195238599,0.08859121314922502,0.04145914923607963,108859.12131492251,104145.91492360797,105628.44756876303,-1.4035353915335649,2022-08
2022-08-15 00:00:00+00:00,122.0800018,119.661415,1,0.0032873232989301115,2.418586699902349,1.9811489713644062,42.52580551939626,0.49059549999999774,High Volatility,121.6800003,-1,-0.0032873232989301115,True,0.001,-0.004287323298930112,0.09216976440722102,0.03699407716067582,109216.97644072211,103699.40771606758,105628.44756876303,-1.8262503114415907,2022-08
2022-08-16 00:00:00+00:00,121.6999969,119.654205,2,-0.003112753066817242,2.045791577734377,1.6810120212372635,41.30600393295574,0.603333242857147,High Volatility,122.0800018,-1,0.003112753066817242,False,0.0,0.003112753066817242,0.08877010962357734,0.04022198365462892,108877.01096235773,104022.19836546289,105628.44756876303,-1.5206596710175972,2022-08
2022-08-17 00:00:00+00:00,119.5500031,119.654205,2,-0.017666342274163194,-0.10420222226562714,-0.08716204062200242,39.584410530922625,0.27333359523808554,High Volatility,121.6999969,-1,0.017666342274163194,False,0.0,0.017666342274163194,0.06953552420908915,0.058598901258980485,106953.55242090892,105859.89012589805,105859.89012589805,0.0,2022-08
2022-08-18 00:00:00+00:00,120.1699982,118.82544,2,0.005186073474890529,1.3445587468749949,1.1188805583879877,39.58784471619994,0.2985712714285853,High Volatility,119.5500031,-1,-0.005186073474890529,False,0.0,-0.005186073474890529,0.07508221402164295,0.05310892957661295,107508.2214021643,105310.8929576613,105859.89012589805,-0.5186073474890539,2022-08
2022-08-19 00:00:00+00:00,117.2099991,118.82544,2,-0.02463176453638316,-1.6154403531249955,-1.3782444889763636,40.71044742328932,0.13666680000000042,High Volatility,120.1699982,-1,0.02463176453638316,False,0.0,0.02463176453638316,0.04860104206860827,0.07904886076110662,104860.10420686082,107904.88607611066,107904.88607611066,0.0,2022-08
2022-08-22 00:00:00+00:00,114.2399979,116.833885,2,-0.025339145318703404,-2.593887292871088,-2.2705596468424725,36.34737673065585,0.3019045904761839,High Volatility,117.2099991,-1,0.025339145318703404,False,0.0,0.025339145318703404,0.02203038788228806,0.10639103664991367,102203.0387882288,110639.10366499137,110639.10366499137,0.0,2022-08
2022-08-23 00:00:00+00:00,113.8600006,115.388435,2,-0.003326306958904457,-1.5284347637695248,-1.34238077965505,36.3409400433534,0.30238088095238425,High Volatility,114.2399979,1,-0.003326306958904457,True,0.001,-0.004326306958904457,0.018630801090863347,0.10160444940878555,101863.08010908634,110160.44494087856,110639.10366499137,-0.4326306958904554,2022-08
2022-08-24 00:00:00+00:00,113.6900024,115.75873,2,-0.0014930458379077693,-2.0687256273437526,-1.8196196531558457,35.132156370875165,0.41285741904762574,High Volatility,113.8600006,1,-0.0014930458379077693,False,0.0,-0.0014930458379077693,0.017109938612930087,0.09995970347057503,101710.99386129301,109995.9703470575,110639.10366499137,-0.581289342221389,2022-08
2022-08-25 00:00:00+00:00,116.6500015,116.2172,2,0.02603570267846167,0.43280026708984565,0.37102465625758746,24.838640801387733,0.1709525666666707,Normal,113.6900024,1,0.02603570267846167,False,0.0,0.02603570267846167,0.043591110565964764,0.1285979272684239,104359.11105659648,112859.7927268424,112859.7927268424,0.0,2022-08
2022-08-26 00:00:00+00:00,110.3399963,117.66265,2,-0.05409348580248419,-7.322654762011723,-6.636446445133444,31.2022151438134,-0.18476213809526598,High Volatility,116.6500015,1,-0.05409348580248419,False,0.0,-0.05409348580248419,-0.012860370357033912,0.0675481313130164,98713.9629642966,106754.81313130163,112859.7927268424,-5.409348580248422,2022-08
